system:index,CH4_column_volume_mixing_ratio_dry_air_bias_corrected,latitude,longitude,month,year,.geo
1_500,1914.6217215206582,43.48295132780544,-5.9423556044506345,2.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.9423556044506345,43.48295132780544]}"
1_501,1914.841129899122,43.48295132780544,-5.565063185120436,2.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.565063185120436,43.48295132780544]}"
1_502,1919.2265491378073,43.48295132780544,-5.439299045343702,2.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.439299045343702,43.48295132780544]}"
1_503,1919.1780216249167,43.48295132780544,-5.376416975455336,2.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.376416975455336,43.48295132780544]}"
1_504,1932.3692943295966,43.48295132780544,-3.615719018581074,2.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.615719018581074,43.48295132780544]}"
1_505,1923.806428887209,43.48295132780544,-3.5528369486927076,2.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.5528369486927076,43.48295132780544]}"
1_506,1920.4472816680009,43.545833397693805,-7.82881770110163,2.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.82881770110163,43.545833397693805]}"
1_507,1920.4472827653306,43.545833397693805,-7.765935631213264,2.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.765935631213264,43.545833397693805]}"
1_508,1931.5008594853857,43.545833397693805,-6.571176303334299,2.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.571176303334299,43.545833397693805]}"
1_509,1.500779369515494,43.545833397693805,-6.508294233445933,2.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.508294233445933,43.545833397693805]}"
1_510,1929.5556474273192,43.545833397693805,-6.319648023780833,2.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.319648023780833,43.545833397693805]}"
1_511,1929.5556695716814,43.545833397693805,-6.256765953892467,2.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.256765953892467,43.545833397693805]}"
1_512,1915.1951754483073,43.545833397693805,-6.068119744227368,2.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.068119744227368,43.545833397693805]}"
1_513,1915.195195900128,43.545833397693805,-6.005237674339001,2.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.005237674339001,43.545833397693805]}"
1_514,1914.5010661471956,43.545833397693805,-5.9423556044506345,2.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.9423556044506345,43.545833397693805]}"
1_515,1914.8410559070587,43.545833397693805,-5.565063185120436,2.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.565063185120436,43.545833397693805]}"
1_516,1943.0834273335186,43.60871546758217,-8.143228050543462,2.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-8.143228050543462,43.60871546758217]}"
1_517,1919.1049726415067,43.60871546758217,-7.954581840878363,2.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.954581840878363,43.60871546758217]}"
1_518,1915.5217418516854,43.60871546758217,-7.891699770989996,2.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.891699770989996,43.60871546758217]}"
1_519,1915.7436299644282,43.60871546758217,-7.82881770110163,2.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.82881770110163,43.60871546758217]}"
1_520,1926.3861152125373,43.60871546758217,-7.64017149143653,2.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.64017149143653,43.60871546758217]}"
1_521,1913.3798573886975,43.60871546758217,-5.879473534562268,2.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.879473534562268,43.60871546758217]}"
1_522,1928.8454639613783,43.73447960735891,-7.765935631213264,2.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.765935631213264,43.73447960735891]}"
2_0,1916.1292030866348,27.762433855713812,-15.56331229737071,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-15.56331229737071,27.762433855713812]}"
2_1,1911.7359332089559,27.82531592560218,-15.500430227482344,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-15.500430227482344,27.82531592560218]}"
2_2,1920.7143779950025,28.013962135267278,-16.695189555361306,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-16.695189555361306,28.013962135267278]}"
2_3,1919.9320575314425,28.013962135267278,-16.63230748547294,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-16.63230748547294,28.013962135267278]}"
2_4,1911.187414512626,28.076844205155645,-16.695189555361306,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-16.695189555361306,28.076844205155645]}"
2_5,1911.6824835216203,28.076844205155645,-16.50654334569621,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-16.50654334569621,28.076844205155645]}"
2_6,1914.149927697329,28.139726275044012,-15.689076437147444,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-15.689076437147444,28.139726275044012]}"
2_7,1911.67620514369,28.139726275044012,-15.626194367259076,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-15.626194367259076,28.139726275044012]}"
2_8,1911.4076918441,28.32837248470911,-14.11702468993828,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-14.11702468993828,28.32837248470911]}"
2_9,1923.47264502715,28.454136624485844,-14.054142620049914,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-14.054142620049914,28.454136624485844]}"
2_10,1912.1043227397124,28.454136624485844,-13.991260550161547,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-13.991260550161547,28.454136624485844]}"
2_11,1925.277326166936,28.517018694374208,-14.054142620049914,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-14.054142620049914,28.517018694374208]}"
2_12,1928.776291604253,28.517018694374208,-13.991260550161547,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-13.991260550161547,28.517018694374208]}"
2_13,1912.2508676365353,28.642782834150943,-13.991260550161547,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-13.991260550161547,28.642782834150943]}"
2_14,1913.6188555431174,28.70566490403931,-13.991260550161547,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-13.991260550161547,28.70566490403931]}"
2_15,1928.321414593247,28.894311113704408,-13.802614340496447,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-13.802614340496447,28.894311113704408]}"
2_16,1912.5250095997544,28.957193183592775,-13.802614340496447,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-13.802614340496447,28.957193183592775]}"
2_17,1919.32008380548,28.957193183592775,-13.613968130831347,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-13.613968130831347,28.957193183592775]}"
2_18,1910.9824662445408,28.957193183592775,-13.551086060942982,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-13.551086060942982,28.957193183592775]}"
2_19,1911.0555695152907,29.020075253481142,-13.802614340496447,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-13.802614340496447,29.020075253481142]}"
2_20,1923.9756168860702,29.08295732336951,-13.676850200719715,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-13.676850200719715,29.08295732336951]}"
2_21,1920.0017913261486,29.08295732336951,-13.613968130831347,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-13.613968130831347,29.08295732336951]}"
2_22,1912.2451728387548,29.08295732336951,-13.551086060942982,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-13.551086060942982,29.08295732336951]}"
2_23,1912.8046066124123,29.08295732336951,-13.488203991054615,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-13.488203991054615,29.08295732336951]}"
2_24,1912.8047374914038,29.145839393257873,-13.488203991054615,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-13.488203991054615,29.145839393257873]}"
2_25,1915.1892176932936,29.20872146314624,-13.488203991054615,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-13.488203991054615,29.20872146314624]}"
2_26,1929.3711592551394,29.271603533034607,-13.488203991054615,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-13.488203991054615,29.271603533034607]}"
2_27,1949.8737881417514,36.06286708097819,-5.627945255008802,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.627945255008802,36.06286708097819]}"
2_28,1949.873801700492,36.06286708097819,-5.565063185120436,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.565063185120436,36.06286708097819]}"
2_29,1913.9552721269533,36.125749150866554,-5.753709394785536,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.753709394785536,36.125749150866554]}"
2_30,1912.4799053394822,36.125749150866554,-5.690827324897168,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.690827324897168,36.125749150866554]}"
2_31,1919.119437766752,36.125749150866554,-5.502181115232069,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.502181115232069,36.125749150866554]}"
2_32,1930.9694925046417,36.18863122075492,-6.005237674339001,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.005237674339001,36.18863122075492]}"
2_33,1912.2131115881837,36.18863122075492,-5.690827324897168,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.690827324897168,36.18863122075492]}"
2_34,1922.4546837331254,36.18863122075492,-5.565063185120436,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.565063185120436,36.18863122075492]}"
2_35,1919.286854147564,36.18863122075492,-5.502181115232069,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.502181115232069,36.18863122075492]}"
2_36,1917.0251727589675,36.18863122075492,-5.439299045343702,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.439299045343702,36.18863122075492]}"
2_37,1915.7333257580601,36.18863122075492,-5.376416975455336,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.376416975455336,36.18863122075492]}"
2_38,1918.6399065042615,36.25151329064329,-6.068119744227368,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.068119744227368,36.25151329064329]}"
2_39,1913.6853708666094,36.25151329064329,-6.005237674339001,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.005237674339001,36.25151329064329]}"
2_40,1912.751752268159,36.25151329064329,-5.9423556044506345,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.9423556044506345,36.25151329064329]}"
2_41,1912.6082526271405,36.25151329064329,-5.816591464673902,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.816591464673902,36.25151329064329]}"
2_42,1913.5497238115152,36.25151329064329,-5.31353490556697,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.31353490556697,36.25151329064329]}"
2_43,1924.4185546395684,36.314395360531655,-6.131001814115734,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.131001814115734,36.314395360531655]}"
2_44,1917.6623549391566,36.314395360531655,-6.068119744227368,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.068119744227368,36.314395360531655]}"
2_45,1914.3046547622198,36.314395360531655,-6.005237674339001,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.005237674339001,36.314395360531655]}"
2_46,1912.639687700029,36.314395360531655,-5.9423556044506345,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.9423556044506345,36.314395360531655]}"
2_47,1911.8404499202647,36.314395360531655,-5.502181115232069,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.502181115232069,36.314395360531655]}"
2_48,1911.4285287576326,36.314395360531655,-5.439299045343702,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.439299045343702,36.314395360531655]}"
2_49,1912.588569323764,36.314395360531655,-5.376416975455336,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.376416975455336,36.314395360531655]}"
2_50,1914.302085627232,36.314395360531655,-5.31353490556697,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.31353490556697,36.314395360531655]}"
2_51,1916.798323921939,36.37727743042002,-6.131001814115734,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.131001814115734,36.37727743042002]}"
2_52,1912.2582695600006,36.37727743042002,-6.068119744227368,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.068119744227368,36.37727743042002]}"
2_53,1911.0136309932377,36.37727743042002,-6.005237674339001,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.005237674339001,36.37727743042002]}"
2_54,1920.8527453013767,36.37727743042002,-5.565063185120436,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.565063185120436,36.37727743042002]}"
2_55,1912.246292782725,36.37727743042002,-5.31353490556697,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.31353490556697,36.37727743042002]}"
2_56,1920.9653726107572,36.44015950030839,-6.193883884004101,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.193883884004101,36.44015950030839]}"
2_57,1915.138674009012,36.44015950030839,-6.131001814115734,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.131001814115734,36.44015950030839]}"
2_58,1914.4511597343662,36.44015950030839,-6.068119744227368,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.068119744227368,36.44015950030839]}"
2_59,1915.094115691465,36.44015950030839,-6.005237674339001,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.005237674339001,36.44015950030839]}"
2_60,1918.7248469135561,36.44015950030839,-5.565063185120436,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.565063185120436,36.44015950030839]}"
2_61,1918.7248789311036,36.44015950030839,-5.502181115232069,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.502181115232069,36.44015950030839]}"
2_62,1912.8649313038711,36.44015950030839,-5.439299045343702,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.439299045343702,36.44015950030839]}"
2_63,1912.8648984822191,36.44015950030839,-5.376416975455336,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.376416975455336,36.44015950030839]}"
2_64,1913.3618551595705,36.50304157019676,-6.131001814115734,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.131001814115734,36.50304157019676]}"
2_65,1915.1590525279298,36.50304157019676,-6.068119744227368,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.068119744227368,36.50304157019676]}"
2_66,1910.9951566743391,36.50304157019676,-6.005237674339001,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.005237674339001,36.50304157019676]}"
2_67,1930.5814489889794,36.50304157019676,-5.0620066260135035,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.0620066260135035,36.50304157019676]}"
2_68,1931.0551587127222,36.50304157019676,-4.999124556125137,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.999124556125137,36.50304157019676]}"
2_69,1925.1684168667055,36.50304157019676,-4.936242486236771,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.936242486236771,36.50304157019676]}"
2_70,1959.3349498626405,36.50304157019676,-4.810478346460037,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.810478346460037,36.50304157019676]}"
2_71,1950.1945333259048,36.50304157019676,-4.747596276571671,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.747596276571671,36.50304157019676]}"
2_72,1913.4971730425707,36.565923640085124,-6.193883884004101,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.193883884004101,36.565923640085124]}"
2_73,1911.5817098946768,36.565923640085124,-6.068119744227368,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.068119744227368,36.565923640085124]}"
2_74,1912.5965897892036,36.565923640085124,-6.005237674339001,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.005237674339001,36.565923640085124]}"
2_75,1926.3924689555888,36.565923640085124,-5.690827324897168,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.690827324897168,36.565923640085124]}"
2_76,1914.1904914041788,36.62880570997349,-6.319648023780833,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.319648023780833,36.62880570997349]}"
2_77,1919.6025969245602,36.62880570997349,-6.256765953892467,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.256765953892467,36.62880570997349]}"
2_78,1914.8520884795846,36.62880570997349,-6.193883884004101,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.193883884004101,36.62880570997349]}"
2_79,1911.0999638663054,36.62880570997349,-6.068119744227368,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.068119744227368,36.62880570997349]}"
2_80,1916.8320340024395,36.62880570997349,-4.558950066906571,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.558950066906571,36.62880570997349]}"
2_81,1916.8320060230162,36.62880570997349,-4.496067997018205,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.496067997018205,36.62880570997349]}"
2_82,1913.9472465308884,36.69168777986186,-6.3825300936692,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.3825300936692,36.69168777986186]}"
2_83,1916.1071433792413,36.69168777986186,-6.256765953892467,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.256765953892467,36.69168777986186]}"
2_84,1915.3131474027941,36.69168777986186,-6.193883884004101,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.193883884004101,36.69168777986186]}"
2_85,1917.2844763383205,36.69168777986186,-4.496067997018205,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.496067997018205,36.69168777986186]}"
2_86,1971.4651822508245,36.69168777986186,-2.735370040143943,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.735370040143943,36.69168777986186]}"
2_87,1916.1566739638415,36.75456984975022,-6.3825300936692,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.3825300936692,36.75456984975022]}"
2_88,1912.2416431731083,36.75456984975022,-6.193883884004101,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.193883884004101,36.75456984975022]}"
2_89,1916.962665988083,36.75456984975022,-4.496067997018205,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.496067997018205,36.75456984975022]}"
2_90,1924.453116027842,36.75456984975022,-4.433185927129839,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.433185927129839,36.75456984975022]}"
2_91,1923.2480506815173,36.75456984975022,-4.370303857241472,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.370303857241472,36.75456984975022]}"
2_92,1914.4047782612895,36.75456984975022,-4.307421787353105,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.307421787353105,36.75456984975022]}"
2_93,1914.4047943423702,36.75456984975022,-4.244539717464739,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.244539717464739,36.75456984975022]}"
2_94,1912.692176104182,36.75456984975022,-4.1816576475763725,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.1816576475763725,36.75456984975022]}"
2_95,1916.2325728459284,36.75456984975022,-4.118775577688006,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.118775577688006,36.75456984975022]}"
2_96,1916.2325820919189,36.75456984975022,-4.05589350779964,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.05589350779964,36.75456984975022]}"
2_97,1932.0176390440502,36.75456984975022,-3.993011437911273,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.993011437911273,36.75456984975022]}"
2_98,1.7880188832378225,36.75456984975022,-3.6786010884694407,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.6786010884694407,36.75456984975022]}"
2_99,1.6428068966756466,36.75456984975022,-3.615719018581074,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.615719018581074,36.75456984975022]}"
2_100,1945.5673774927295,36.75456984975022,-3.5528369486927076,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.5528369486927076,36.75456984975022]}"
2_101,1925.5738192365227,36.75456984975022,-3.489954878804341,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.489954878804341,36.75456984975022]}"
2_102,1929.9576059013677,36.75456984975022,-3.4270728089159745,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.4270728089159745,36.75456984975022]}"
2_103,1920.1293385562458,36.75456984975022,-2.986898319697409,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.986898319697409,36.75456984975022]}"
2_104,1942.5161258602996,36.75456984975022,-2.861134179920676,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.861134179920676,36.75456984975022]}"
2_105,1933.205440691819,36.75456984975022,-2.7982521100323092,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.7982521100323092,36.75456984975022]}"
2_106,1928.0117228638055,36.75456984975022,-2.735370040143943,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.735370040143943,36.75456984975022]}"
2_107,1935.162376203954,36.75456984975022,-2.6724879702555766,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.6724879702555766,36.75456984975022]}"
2_108,1943.53821855465,36.75456984975022,-2.60960590036721,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.60960590036721,36.75456984975022]}"
2_109,1916.2518932338053,36.817451919638586,-6.3825300936692,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.3825300936692,36.817451919638586]}"
2_110,1915.2197674365445,36.817451919638586,-5.565063185120436,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.565063185120436,36.817451919638586]}"
2_111,1933.7230453544485,36.817451919638586,-2.6724879702555766,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.6724879702555766,36.817451919638586]}"
2_112,1933.723035402471,36.817451919638586,-2.60960590036721,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.60960590036721,36.817451919638586]}"
2_113,1923.7411764179792,36.817451919638586,-2.232313481037011,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.232313481037011,36.817451919638586]}"
2_114,1928.2399103006753,36.817451919638586,-2.1694314111486444,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.1694314111486444,36.817451919638586]}"
2_115,1932.2141159306564,36.817451919638586,-2.106549341260278,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.106549341260278,36.817451919638586]}"
2_116,1925.0781553966967,36.88033398952695,-6.3825300936692,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.3825300936692,36.88033398952695]}"
2_117,1923.8924601793562,36.88033398952695,-6.319648023780833,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.319648023780833,36.88033398952695]}"
2_118,1911.4045753858331,36.88033398952695,-6.131001814115734,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.131001814115734,36.88033398952695]}"
2_119,1910.982843421886,36.88033398952695,-5.690827324897168,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.690827324897168,36.88033398952695]}"
2_120,1912.7497663368122,36.88033398952695,-4.999124556125137,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.999124556125137,36.88033398952695]}"
2_121,1915.6697767770577,36.88033398952695,-2.3580776208137437,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.3580776208137437,36.88033398952695]}"
2_122,1921.1457410425999,36.88033398952695,-2.2951955509253774,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.2951955509253774,36.88033398952695]}"
2_123,1923.4608782834669,36.88033398952695,-2.232313481037011,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.232313481037011,36.88033398952695]}"
2_124,1923.4319925506243,36.88033398952695,-2.1694314111486444,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.1694314111486444,36.88033398952695]}"
2_125,1927.0201928605259,36.88033398952695,-2.106549341260278,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.106549341260278,36.88033398952695]}"
2_126,1925.681642799195,36.88033398952695,-2.0436672713719113,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.0436672713719113,36.88033398952695]}"
2_127,1918.436374049897,36.94321605941532,-6.445412163557567,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.445412163557567,36.94321605941532]}"
2_128,1910.8436242771377,36.94321605941532,-5.753709394785536,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.753709394785536,36.94321605941532]}"
2_129,1912.4612677753848,36.94321605941532,-4.810478346460037,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.810478346460037,36.94321605941532]}"
2_130,1916.8271470038158,36.94321605941532,-2.232313481037011,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.232313481037011,36.94321605941532]}"
2_131,1923.0663325278238,36.94321605941532,-2.1694314111486444,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.1694314111486444,36.94321605941532]}"
2_132,1926.3937985070722,36.94321605941532,-2.106549341260278,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.106549341260278,36.94321605941532]}"
2_133,1923.9217463081222,36.94321605941532,-2.0436672713719113,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.0436672713719113,36.94321605941532]}"
2_134,1920.8653989952013,36.94321605941532,-1.980785201483545,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-1.980785201483545,36.94321605941532]}"
2_135,1917.9072418471007,36.94321605941532,-1.9179031315951784,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-1.9179031315951784,36.94321605941532]}"
2_136,1914.6956037814966,37.00609812930369,-6.256765953892467,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.256765953892467,37.00609812930369]}"
2_137,1918.439093237719,37.00609812930369,-6.131001814115734,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.131001814115734,37.00609812930369]}"
2_138,1912.726791738898,37.00609812930369,-5.753709394785536,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.753709394785536,37.00609812930369]}"
2_139,1911.866863923959,37.00609812930369,-5.690827324897168,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.690827324897168,37.00609812930369]}"
2_140,1911.4934140749788,37.00609812930369,-4.810478346460037,3.0,2023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.810478346460037,37.00609812930369]}"
